# Telluric spectrum deduced by L. Wallace, K. Hinkle and W. Livingston for their atlas of the solar photosphere
# from 13,500 to 20,000 cm-1 (N.S.O. Technical Report #98-001), Kitt Peak FTS. See README.md for the licence.
# Columns: wavenumber as observed (cm-1), telluric transmission (-1 where it could not be deduced).
# Extracted from the first two columns of the files sp13500 to sp19950, overlaps between segments removed.
13504.700 0.10000E+01
13504.720 0.99929E+00
13504.740 0.99857E+00
13504.760 0.99807E+00
13504.780 0.99736E+00
13504.800 0.99580E+00
13504.820 0.99353E+00
13504.840 0.99165E+00
13504.860 0.99148E+00
13504.880 0.99323E+00
13504.900 0.99576E+00
13504.920 0.99755E+00
13504.940 0.99795E+00
13504.960 0.99755E+00
13504.980 0.99735E+00
13505.000 0.99771E+00
13505.020 0.99815E+00
13505.040 0.99805E+00
13505.060 0.99744E+00
13505.080 0.99690E+00
13505.100 0.99691E+00
13505.120 0.99732E+00
13505.140 0.99764E+00
13505.160 0.99772E+00
13505.180 0.99784E+00
13505.200 0.99829E+00
13505.220 0.99883E+00
13505.240 0.99892E+00
13505.260 0.99836E+00
13505.280 0.99761E+00
13505.300 0.99734E+00
13505.320 0.99764E+00
13505.340 0.99786E+00
13505.360 0.99735E+00
13505.380 0.99620E+00
13505.400 0.99521E+00
13505.420 0.99513E+00
13505.440 0.99595E+00
13505.460 0.99709E+00
13505.480 0.99813E+00
13505.500 0.99909E+00
13505.520 0.10001E+01
13505.540 0.10009E+01
13505.560 0.10009E+01
13505.580 0.10001E+01
13505.600 0.99888E+00
13505.620 0.99835E+00
13505.640 0.99879E+00
13505.660 0.99960E+00
13505.680 0.99986E+00
13505.700 0.99931E+00
13505.720 0.99853E+00
13505.740 0.99819E+00
13505.760 0.99826E+00
13505.780 0.99800E+00
13505.800 0.99681E+00
13505.820 0.99494E+00
13505.840 0.99326E+00
13505.860 0.99256E+00
13505.880 0.99293E+00
13505.900 0.99395E+00
13505.920 0.99522E+00
13505.940 0.99664E+00
13505.960 0.99813E+00
13505.980 0.99934E+00
13506.000 0.99985E+00
13506.020 0.99953E+00
13506.040 0.99882E+00
13506.060 0.99840E+00
13506.080 0.99859E+00
13506.100 0.99915E+00
13506.120 0.99946E+00
13506.140 0.99917E+00
13506.160 0.99846E+00
13506.180 0.99786E+00
13506.200 0.99777E+00
13506.220 0.99815E+00
13506.240 0.99858E+00
13506.260 0.99879E+00
13506.280 0.99882E+00
13506.300 0.99895E+00
13506.320 0.99925E+00
13506.340 0.99944E+00
13506.360 0.99919E+00
13506.380 0.99862E+00
13506.400 0.99832E+00
13506.420 0.99888E+00
13506.440 0.10002E+01
13506.460 0.10016E+01
13506.480 0.10022E+01
13506.500 0.10019E+01
13506.520 0.10012E+01
13506.540 0.10009E+01
13506.560 0.10011E+01
13506.580 0.10011E+01
13506.600 0.10007E+01
13506.620 0.99971E+00
13506.640 0.99866E+00
13506.660 0.99766E+00
13506.680 0.99653E+00
13506.700 0.99529E+00
13506.720 0.99469E+00
13506.740 0.99560E+00
13506.760 0.99774E+00
13506.780 0.99963E+00
13506.800 0.10002E+01
13506.820 0.99978E+00
13506.840 0.99940E+00
13506.860 0.99958E+00
13506.880 0.99984E+00
13506.900 0.99944E+00
13506.920 0.99836E+00
13506.940 0.99746E+00
13506.960 0.99752E+00
13506.980 0.99830E+00
13507.000 0.99864E+00
13507.020 0.99778E+00
13507.040 0.99618E+00
13507.060 0.99488E+00
13507.080 0.99406E+00
13507.100 0.99254E+00
13507.120 0.98909E+00
13507.140 0.98421E+00
13507.160 0.98033E+00
13507.180 0.97984E+00
13507.200 0.98263E+00
13507.220 0.98611E+00
13507.240 0.98768E+00
13507.260 0.98692E+00
13507.280 0.98567E+00
13507.300 0.98615E+00
13507.320 0.98895E+00
13507.340 0.99282E+00
13507.360 0.99601E+00
13507.380 0.99734E+00
13507.400 0.99631E+00
13507.420 0.99274E+00
13507.440 0.98695E+00
13507.460 0.98048E+00
13507.480 0.97624E+00
13507.500 0.97686E+00
13507.520 0.98227E+00
13507.540 0.98952E+00
13507.560 0.99532E+00
13507.580 0.99820E+00
13507.600 0.99880E+00
13507.620 0.99872E+00
13507.640 0.99904E+00
13507.660 0.99970E+00
13507.680 0.10001E+01
13507.700 0.99987E+00
13507.720 0.99938E+00
13507.740 0.99899E+00
13507.760 0.99882E+00
13507.780 0.99881E+00
13507.800 0.99905E+00
13507.820 0.99970E+00
13507.840 0.10005E+01
13507.860 0.10009E+01
13507.880 0.10003E+01
13507.900 0.99913E+00
13507.920 0.99807E+00
13507.940 0.99786E+00
13507.960 0.99843E+00
13507.980 0.99904E+00
13508.000 0.99909E+00
13508.020 0.99863E+00
13508.040 0.99820E+00
13508.060 0.99812E+00
13508.080 0.99816E+00
13508.100 0.99799E+00
13508.120 0.99761E+00
13508.140 0.99732E+00
13508.160 0.99706E+00
13508.180 0.99595E+00
13508.200 0.99285E+00
13508.220 0.98750E+00
13508.240 0.98126E+00
13508.260 0.97681E+00
13508.280 0.97635E+00
13508.300 0.97987E+00
13508.320 0.98523E+00
13508.340 0.99002E+00
13508.360 0.99290E+00
13508.380 0.99375E+00
13508.400 0.99321E+00
13508.420 0.99225E+00
13508.440 0.99178E+00
13508.460 0.99233E+00
13508.480 0.99380E+00
13508.500 0.99563E+00
13508.520 0.99712E+00
13508.540 0.99797E+00
13508.560 0.99830E+00
13508.580 0.99837E+00
13508.600 0.99818E+00
13508.620 0.99750E+00
13508.640 0.99629E+00
13508.660 0.99500E+00
13508.680 0.99434E+00
13508.700 0.99467E+00
13508.720 0.99571E+00
13508.740 0.99685E+00
13508.760 0.99774E+00
13508.780 0.99845E+00
13508.800 0.99915E+00
13508.820 0.99977E+00
13508.840 0.10000E+01
13508.860 0.99973E+00
13508.880 0.99918E+00
13508.900 0.99882E+00
13508.920 0.99890E+00
13508.940 0.99926E+00
13508.960 0.99958E+00
13508.980 0.99967E+00
13509.000 0.99962E+00
13509.020 0.99968E+00
13509.040 0.10000E+01
13509.060 0.10007E+01
13509.080 0.10014E+01
13509.100 0.10019E+01
13509.120 0.10018E+01
13509.140 0.10010E+01
13509.160 0.99978E+00
13509.180 0.99896E+00
13509.200 0.99890E+00
13509.220 0.99942E+00
13509.240 0.99991E+00
13509.260 0.99998E+00
13509.280 0.99980E+00
13509.300 0.99981E+00
13509.320 0.10000E+01
13509.340 0.99983E+00
13509.360 0.99854E+00
13509.380 0.99617E+00
13509.400 0.99372E+00
13509.420 0.99262E+00
13509.440 0.99339E+00
13509.460 0.99490E+00
13509.480 0.99562E+00
13509.500 0.99545E+00
13509.520 0.99543E+00
13509.540 0.99611E+00
13509.560 0.99713E+00
13509.580 0.99800E+00
13509.600 0.99863E+00
13509.620 0.99916E+00
13509.640 0.99955E+00
13509.660 0.99960E+00
13509.680 0.99920E+00
13509.700 0.99863E+00
